start,end,today,deviceid,audit,enumerator_id,survey_consent,consent_no,consent_no_other,ki_sector,ki_sector_other,region_reporting,province_reporting,district_reporting,bsu_reporting,settlement_name,settlement_name_other,settlement_name_all,settlement_dulicate,duplicates,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,conflict_disaster_other,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,other_incidents_other,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,date,_validation_status,_index,enumerator_id_final,Dimension
2019-08-21T08:02:33.691+04:30,2019-08-21T08:34:18.222+04:30,43698,3.58E+14,,2,yes,,,sector_business_commerce,shopkeeper,south_eastern,ghazni,qarabagh,sheer_abad,chambar_e_mohammad_amin,,chambar_e_mohammad_amin,sheer_abad_chambar_e_mohammad_amin,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_labour,,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,Education,,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_employment needs_protection needs_education,0,0,0,0,1,0,0,0,1,1,0,0,0,yes,,no,yes,half,yes,very_few,malnour_very_few,no_too_expensive,shelter_bricks,no,no,,,yes,heating_dung,no,yes,no,meds_not_available,yes,conflict_cause,yes,no,no,no,no,yes,pump_public,damage_none,almost_all,water_none,no,yes,street_open_space,very_poor,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work forced_detained,1,1,1,1,1,1,0,0,0,assault_no_weapon assault_weapon hinder_move forced_work,0,1,1,1,1,0,0,0,0,incidents_other,ANA night operation,no,no,yes,yes,constrain_service_access constrain_playing_access livelihood_income psych_wellbeing,1,1,1,1,0,0,0,yes,,yes,yes,yes,yes,account_more_half,65554438,aa5d4174-4a79-4446-8143-340834b6df1e,2019-08-23T15:13:09,8/23/2019,,864,ghazni_2,Conflict Intensity
2019-08-21T08:37:10.026+04:30,2019-08-21T09:06:52.678+04:30,43698,3.58E+14,,2,yes,,,sector_health,,south_eastern,ghazni,qarabagh,sheer_abad,gadol_e_tochi,,gadol_e_tochi,sheer_abad_gadol_e_tochi,#REF!,phone_interview,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,yes,yes,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_less_half,no,no,no,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,yes,,access_half_day,needs_seeds needs_water needs_protection,0,0,0,1,0,1,0,0,1,0,0,0,0,yes,,yes,yes,very_few,no,,malnour_none,yes,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_access,yes,conflict_cause,no,yes,no,yes,yes,no,protected_well,damage_none,very_few,water_too_far,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,targeting_women,,yes,no,no,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,65554461,9af45272-189e-44d6-9bbb-71ca90958f10,2019-08-23T15:13:26,8/23/2019,,865,ghazni_2,Conflict Intensity
2019-08-21T10:01:28.302+04:30,2019-08-21T10:32:36.599+04:30,43698,3.58E+14,,2,yes,,,sector_education,,south_eastern,ghazni,qarabagh,sheer_abad,yakhkchal,naw_abaad_sayedoly,yakhkchal,sheer_abad_yakhkchal,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_less_produce,ag_impact_less_half,yes,yes,no,yes,assistance_food assistance_wash,1,0,0,1,0,0,0,info_within_comm,connect_24h,account_very_few,no,armed_actors,access_2h,needs_seeds needs_protection needs_education,0,0,0,1,0,0,0,0,1,1,0,0,0,no,hunger_small,no,yes,half,yes,very_few,malnour_very_few,yes,shelter_bricks,no,no,,,yes,heating_wood,no,yes,no,meds_expensive,yes,conflict_cause,yes,no,no,yes,no,yes,pump_public,damage_none,half,water_points_amount,no,yes,street_open_space,very_poor,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work forced_detained,1,1,1,1,1,1,0,0,0,assault_no_weapon hinder_move forced_detained,0,1,0,1,0,1,0,0,0,incidents_other,ANA night operation,no,no,yes,yes,constrain_service_access constrain_playing_access livelihood_income psych_wellbeing,1,1,1,1,0,0,0,no,,yes,yes,yes,yes,account_more_half,65554492,e44adc2c-9ab8-48c4-a6a6-b1e4d9fd1fe4,2019-08-23T15:14:07,8/23/2019,,867,ghazni_2,Conflict Intensity
2019-08-21T11:06:34.632+04:30,2019-08-21T11:36:43.681+04:30,43698,3.58E+14,,2,yes,,,sector_education,,south_eastern,ghazni,qarabagh,sheer_abad,shah_laila,,shah_laila,sheer_abad_shah_laila,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,yes,no,activity_ag,yes,,,,,,1,,,,,,no,no,no,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,no,no_road,access_2h,needs_health needs_seeds needs_education,0,0,1,1,0,0,0,0,0,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,,,,no,heating_wood,no,yes,,meds_not_available,yes,disease_cause,no,no,no,no,no,,unprotected_well,,almost_all,water_none,yes,no,street_open_space,good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,no,,,,,,,,,,,no,no,no,yes,account_more_half,65554506,cbe46715-d630-4196-b1c7-e3ae0be0c1e3,2019-08-23T15:14:27,8/23/2019,,868,ghazni_2,Conflict Intensity
2019-08-20T14:05:17.044+04:30,2019-08-20T14:40:13.189+04:30,43697,3.58E+14,,2,yes,,,sector_education,,south_eastern,ghazni,qarabagh,asghar,shamsher_sang,,shamsher_sang,asghar_shamsher_sang,#REF!,phone_interview,yes,,,,events_active_conflict,1,0,0,0,0,,,events_active_conflict,1,0,0,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_less_half,no,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,no,armed_actors,access_half_day,needs_seeds needs_protection,0,0,0,1,0,0,0,0,1,0,0,0,0,no,hunger_small,no,no,,yes,very_few,malnour_very_few,no_too_far,shelter_bricks,no,no,,,no,heating_dung,no,yes,no,meds_not_available,yes,conflict_cause,no,yes,no,yes,yes,no,protected_well,damage_none,half,water_too_far,yes,no,street_open_space,okay,verbal_threat assault_no_weapon hinder_move forced_detained,1,1,0,1,0,1,0,0,0,assault_no_weapon forced_work,0,1,0,0,1,0,0,0,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,no_answer,,,,,,,,,no,,no,no,no,yes,account_more_half,65554353,3a8a7c6c-c989-47db-b509-94e476a0b7c2,2019-08-23T15:11:57,8/23/2019,,862,ghazni_2,Conflict Intensity
2019-08-20T11:38:32.510+04:30,2019-08-20T12:12:04.127+04:30,43697,3.58E+14,,2,yes,,,sector_village_admin,,south_eastern,ghazni,qarabagh,asghar,qaryeh_ye_bayan,,qaryeh_ye_bayan,asghar_qaryeh_ye_bayan,#REF!,phone_interview,yes,,,,events_drought,0,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,yes,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,Education,livestock_less_produce,ag_impact_less_half,no,no,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_within_comm,connect_24h,account_very_few,no,armed_actors,access_half_day,needs_employment needs_protection,0,0,0,0,1,0,0,0,1,0,0,0,0,no,hunger_small,no,yes,very_few,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,no,,,no,heating_waste,no,yes,no,meds_expensive,yes,conflict_cause,no,yes,yes,yes,yes,no,pump_public,damage_none,half,water_social_restrictions,yes,no,burning,okay,verbal_threat assault_no_weapon hinder_move forced_work forced_detained,1,1,0,1,1,1,0,0,0,assault_no_weapon hinder_move forced_work,0,1,0,1,1,0,0,0,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,yes,livelihood_income psych_wellbeing death_disability,0,0,1,1,1,0,0,no,,yes,yes,no,yes,account_more_half,65554271,198e7024-336d-4884-8236-fc0b9d02b4c1,2019-08-23T15:11:07,8/23/2019,,860,ghazni_2,Conflict Intensity
2019-08-20T14:45:17.617+04:30,2019-08-20T15:16:19.452+04:30,43697,3.58E+14,,2,yes,,,sector_education,,south_eastern,ghazni,qarabagh,asghar,khoshkqowl,,khoshkqowl,asghar_khoshkqowl,#REF!,phone_interview,yes,,,,events_drought,0,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,no,yes,activity_ag,yes,,,,,,1,,,,,,no,no,no,no,,,,,,,,,info_within_comm,connect_24h,account_very_few,no,armed_actors,access_half_day,needs_seeds needs_protection,0,0,0,1,0,0,0,0,1,0,0,0,0,no,hunger_small,yes,yes,very_few,no,,malnour_very_few,no_too_far,shelter_bricks,no,,,,no,heating_wood,no,yes,,meds_not_available,yes,disease_cause,no,yes,yes,yes,yes,,unprotected_well,,almost_all,water_none,yes,no,burning,okay,assault_no_weapon hinder_move forced_detained,0,1,0,1,0,1,0,0,0,verbal_threat assault_no_weapon forced_work,1,1,0,0,1,0,0,0,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,no_answer,,,,,,,,,,,no,no,no,yes,account_more_half,65554408,d3d66a25-deb7-4ab4-9728-3291bd0da961,2019-08-23T15:12:46,8/23/2019,,863,ghazni_2,Conflict Intensity
2019-08-21T09:13:59.574+04:30,2019-08-21T09:43:10.894+04:30,43698,3.58E+14,,2,yes,,,sector_other,labor,south_eastern,ghazni,qarabagh,sheer_abad,aab_band,,aab_band,sheer_abad_aab_band,#REF!,phone_interview,yes,,,,events_drought,0,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,yes,no,activity_livestock,,yes,,,,,1,,,,,,no,no,no,no,,,,,,,,,info_within_comm,connect_24h,account_half,yes,,access_2h,needs_health needsd_hygiene,0,0,1,0,0,0,1,0,0,0,0,0,0,yes,,no,yes,very_few,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,,,,no,heating_dung,no,yes,,meds_not_available,yes,disease_cause,no,yes,no,yes,yes,,unprotected_well,,almost_all,water_none,yes,no,street_open_space,good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,no_answer,,,,,,,,,,,yes,no,no,yes,account_more_half,65554478,8d874e9a-2394-4d51-85ba-358c78cedb18,2019-08-23T15:13:47,8/23/2019,,866,ghazni_2,Conflict Intensity
2019-08-20T13:12:18.994+04:30,2019-08-20T13:44:03.706+04:30,43697,3.58E+14,,2,yes,,,sector_education,,south_eastern,ghazni,qarabagh,asghar,sar_asghar,,sar_asghar,asghar_sar_asghar,#REF!,phone_interview,yes,,,,events_none,0,0,0,0,0,1,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,yes_income_impact,0,0,1,1,0,0,,,,no,no,no,yes,assistance_food assistance_health assistance_education,1,0,1,0,1,0,0,info_within_comm,connect_24h,account_very_few,no,armed_actors,access_half_day,needs_seeds needsd_hygiene needs_protection,0,0,0,1,0,0,1,0,1,0,0,0,0,no,hunger_small,yes,yes,half,yes,very_few,malnour_none,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_access,yes,conflict_cause,yes,yes,yes,yes,yes,no,protected_well,damage_none,half,water_too_far,yes,no,burning,okay,verbal_threat assault_no_weapon assault_weapon hinder_move forced_work forced_detained,1,1,1,1,1,1,0,0,0,assault_no_weapon hinder_move,0,1,0,1,0,0,0,0,0,incidents_other,there are unauthorized armed men and thieves on the way to the center,yes,no,no,no_answer,,,,,,,,,no,,yes,no,no,yes,account_more_half,65554316,1d2c5ea6-48d3-479d-8321-83062ba7030c,2019-08-23T15:11:34,8/23/2019,,861,ghazni_2,Conflict Intensity
2019-08-22T09:30:05.495+04:30,2019-08-22T10:04:26.013+04:30,43699,3.60E+14,,3,yes,,,sector_ag_livestock,,south_eastern,ghazni,wal_e_muhammad_e_shahid,said_alam,khazana_dar_khel,,khazana_dar_khel,said_alam_khazana_dar_khel,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_flood,1,0,1,0,0,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,1,0,0,,livestock_ill,ag_impact_less_half,yes,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_shelter needs_water needs_protection,1,0,0,0,0,1,0,0,1,0,0,0,0,no,hunger_small,yes,yes,half,no,,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_both,less_20_hh,very_few,no,heating_dung,no,yes,no,meds_not_available,yes,disease_cause,yes,yes,yes,yes,no,yes,pump_private,damage_disaster,half,water_not_functioning,yes,yes,burning,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,yes,yes,yes,no,no,yes,account_more_half,65410158,9f950a20-e02a-4a2e-8e68-b6e230f34908,2019-08-22T09:05:18,8/22/2019,,811,ghazni_3,Complexity of actors
2019-08-22T11:14:54.634+04:30,2019-08-22T11:46:28.663+04:30,43699,3.57E+14,,4,yes,,,sector_village_admin,member council,south_eastern,ghazni,giro,bouragak,nakam,,nakam,bouragak_nakam,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_none,0,0,0,0,0,1,0,,,no,yes,activity_ag,yes,,,,,,1,,,,,,yes,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,no,hunger_small,yes,yes,half,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,,,,no,heating_wood,no,yes,,meds_not_available,no,disease_cause,no,yes,no,yes,no,,pump_private,,very_few,water_points_amount,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,,,yes,no,no,yes,account_more_half,65588572,e82c1211-6475-426b-8777-c3f9a8c30607,2019-08-24T07:21:24,8/24/2019,,912,ghazni_4,Mix
2019-08-22T09:15:37.167+04:30,2019-08-22T09:48:09.670+04:30,43699,3.57E+14,,4,yes,,,sector_education,,south_eastern,ghazni,giro,nemati,shela,,shela,nemati_shela,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact yes_income_impact,0,1,1,1,0,0,,,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_outside_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,yes,yes,very_few,no,,malnour_very_few,no_not_accessible,shelter_bricks,yes,no,,,no,heating_dung,no,yes,no,meds_not_available,no,disease_cause,no,yes,yes,yes,no,no,pump_private,damage_none,half,water_not_functioning,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,,,yes,no,no,yes,account_more_half,65588570,f40d9e1d-5a57-4c15-8cfe-f55743e62f71,2019-08-24T07:21:16,8/24/2019,,910,ghazni_4,Mix
2019-08-22T10:36:40.479+04:30,2019-08-22T11:05:47.135+04:30,43699,3.57E+14,,4,yes,,,sector_other,transport,south_eastern,ghazni,giro,bouragak,qala_rasool,,qala_rasool,bouragak_qala_rasool,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,conflict_no,0,0,0,1,1,0,,,,yes,no,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_small,no,yes,very_few,yes,half,malnour_very_few,no_not_accessible,shelter_bricks,no,no,,,no,heating_wood,no,yes,no,meds_not_available,no,disease_cause,no,yes,yes,yes,no,no,protected_well,damage_none,almost_all,water_none,yes,yes,street_open_space,very_good,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,65588571,726a8a23-9ca3-4c50-9f8b-04e42b233300,2019-08-24T07:21:20,8/24/2019,,911,ghazni_4,Mix
2019-08-22T13:25:28.482+04:30,2019-08-22T13:57:05.726+04:30,43699,3.57E+14,,4,yes,,,sector_education,,south_eastern,ghazni,giro,batur,barmata_khan,,barmata_khan,batur_barmata_khan,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,no,,no,no,activity_ag,yes,,conflict_no,0,0,0,1,1,0,,,,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_small,yes,yes,half,yes,half,malnour_very_few,no_not_accessible,shelter_bricks,no,no,,,no,heating_dung,no,yes,no,meds_not_available,no,disease_cause,no,yes,yes,yes,no,no,protected_well,damage_none,almost_all,water_none,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,yes,yes,no,,,,,,,,,no,,yes,no,no,yes,account_more_half,65588573,e3c99e23-3d00-43ce-be63-23f73a912658,2019-08-24T07:21:28,8/24/2019,,913,ghazni_4,Mix
2019-08-24T10:56:19.793+04:30,2019-08-24T11:28:18.252+04:30,43701,3.57E+14,,4,yes,,,sector_other,transport,south_eastern,ghazni,giro,nemati,mazar,,mazar,nemati_mazar,#REF!,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_ag_impact,0,1,0,1,0,0,,,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_small,yes,yes,half,yes,half,malnour_very_few,no_not_accessible,shelter_bricks,no,no,,,no,heating_dung,no,yes,no,meds_not_available,no,disease_cause,no,yes,no,yes,no,no,protected_well,damage_disaster,almost_all,water_not_functioning,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,,,yes,no,no,yes,account_more_half,65588605,624360d6-87d7-4f3d-a0ee-98d6c43319f0,2019-08-24T07:23:06,8/24/2019,,915,ghazni_4,Mix
2019-08-24T10:24:03.611+04:30,2019-08-24T10:56:07.145+04:30,43701,3.57E+14,,4,yes,,,sector_ag_livestock,,south_eastern,ghazni,giro,nemati,parcha,,parcha,nemati_parcha,#REF!,face_to_face,yes,,,,events_flood events_drought,0,0,1,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,conflict_no,0,0,0,1,1,0,,,,no,yes,yes,no,,,,,,,,,info_outside_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,no,hunger_small,yes,yes,half,yes,half,malnour_none,no_not_accessible,shelter_bricks,no,no,,,no,heating_dung,no,yes,no,meds_not_available,no,disease_cause,no,yes,no,yes,no,no,pump_public,damage_none,almost_all,water_not_functioning,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,no,no,yes,no,,,,,,,,,,,yes,no,no,yes,account_more_half,65588603,2cf2d7a1-9283-4b2c-9017-fc3b98c6f2e1,2019-08-24T07:23:03,8/24/2019,,914,ghazni_4,Mix
2019-08-22T09:02:19.355+04:30,2019-08-22T09:31:46.906+04:30,43699,3.55E+14,,6,yes,,,sector_business_commerce,work in business section,south_eastern,ghazni,qarabagh,tamaki,qal`eh_ye_razi,,qal`eh_ye_razi,tamaki_qal`eh_ye_razi,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_half,yes,yes,no,yes,assistance_education,0,0,0,0,1,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_food needs_water needs_education,0,1,0,0,0,1,0,0,0,1,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_very_few,yes,shelter_bricks,no,no,,,no,heating_wood,yes,yes,no,meds_not_available,yes,disease_cause,no,yes,no,yes,yes,no,unprotected_well,damage_none,half,water_too_far,yes,yes,street_open_space,poor,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,none,,yes,no,no,yes,constrain_service_access psych_wellbeing,1,0,0,1,0,0,0,,,yes,yes,no,yes,account_more_half,65560139,d0e1dc63-1501-40c7-8499-4f333aaaa523,2019-08-23T16:26:03,8/23/2019,,870,ghazni_6,Conflict Intensity
2019-08-22T09:50:45.612+04:30,2019-08-22T10:20:15.594+04:30,43699,3.55E+14,,6,yes,,,sector_business_commerce,shopkeeper,south_eastern,ghazni,qarabagh,tamaki,syah_deh,,syah_deh,tamaki_syah_deh,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,yes,no,activity_ag,yes,,yes_livestock_impact yes_income_impact,1,0,1,1,0,0,,livestock_died,,yes,yes,no,yes,assistance_shelter assistance_health,0,1,1,0,0,0,0,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_seeds needs_education,0,0,1,1,0,0,0,0,0,1,0,0,0,yes,,yes,yes,half,yes,half,malnour_less_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,yes,yes,no,meds_expensive,yes,dont_know_cause,no,yes,yes,yes,yes,no,unprotected_well,damage_none,half,water_points_amount,yes,yes,street_open_space,okay,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,,yes,no,no,yes,psych_wellbeing,0,0,0,1,0,0,0,,,yes,yes,yes,yes,account_more_half,65560147,04b2949f-2033-4945-a71e-af3755b3cfeb,2019-08-23T16:26:13,8/23/2019,,871,ghazni_6,Conflict Intensity
2019-08-22T10:38:29.654+04:30,2019-08-22T11:08:18.222+04:30,43699,3.55E+14,,6,yes,,,sector_other,transport,south_eastern,ghazni,qarabagh,tamaki,karez_e_tu,,karez_e_tu,tamaki_karez_e_tu,#REF!,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,no,,yes,no,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,,livestock_ill,ag_impact_less_half,no,yes,no,yes,assistance_food assistance_education,1,0,0,0,1,0,0,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_seeds needs_water needs_education,0,0,0,1,0,1,0,0,0,1,0,0,0,yes,,yes,yes,half,yes,half,malnour_more_half,no_too_expensive,shelter_bricks,no,no,,,no,heating_wood,yes,yes,no,meds_expensive,yes,disease_cause,no,yes,yes,yes,yes,no,pump_public,damage_disaster,half,water_points_amount,yes,yes,street_open_space,very_poor,assault_weapon hinder_move forced_work,0,0,1,1,1,0,0,0,0,assault_no_weapon hinder_move,0,1,0,1,0,0,0,0,0,none,,yes,no,no,yes,constrain_service_access death_disability,1,0,0,0,1,0,0,no,,yes,yes,no,yes,account_more_half,65560156,51964119-e9a2-48e6-ba31-8d6371f7dade,2019-08-23T16:26:17,8/23/2019,,872,ghazni_6,Conflict Intensity
