start,end,today,deviceid,audit,enumerator_id,survey_consent,ki_sector,province_reporting,district_reporting,bsu_reporting,settlement_name,concat,interview_type,ki_in_settlement,visited_settlement,ki_province_living,ki_district_living,settlement_events_year,settlement_events_year/events_active_conflict,settlement_events_year/events_earthquake,settlement_events_year/events_flood,settlement_events_year/events_avalanche_snowfall,settlement_events_year/events_drought,settlement_events_year/events_none,settlement_events_year/events_no_answer,settlement_events_3_months,settlement_events_3_months/events_active_conflict,settlement_events_3_months/events_earthquake,settlement_events_3_months/events_flood,settlement_events_3_months/events_avalanche_snowfall,settlement_events_3_months/events_drought,settlement_events_3_months/events_none,settlement_events_3_months/events_no_answer,displaced_3_months,pop_displaced,idp_3_months,returnee_3_months,activity_3_months,ag_own_land,livestock_own_animals,livelihood_conflict_disaster,livelihood_conflict_disaster/yes_livestock_impact,livelihood_conflict_disaster/yes_ag_impact,livelihood_conflict_disaster/yes_income_impact,livelihood_conflict_disaster/other,livelihood_conflict_disaster/conflict_no,livelihood_conflict_disaster/conflict_dont_know,livestock_negative_impacts,ag_negative_impacts,coping_consumed_seed,coping_beg_charity,coping_sold_land,hum_aid_3_months,type_assistance,type_assistance/assistance_food,type_assistance/assistance_shelter,type_assistance/assistance_health,type_assistance/assistance_wash,type_assistance/assistance_education,type_assistance/assistance_protection,type_assistance/assistance_dont_know,aid_info,mobile_network,bank_account,road_access,why_no_access,dist_centre_access,priority_needs,priority_needs/needs_shelter,priority_needs/needs_food,priority_needs/needs_health,priority_needs/needs_seeds,priority_needs/needs_employment,priority_needs/needs_water,priority_needs/needsd_hygiene,priority_needs/needs_documents,priority_needs/needs_protection,priority_needs/needs_education,priority_needs/needs_psycho_support,priority_needs/needs_none,priority_needs/needs_dont_know,food_access,hunger_level,market_available,borrow_food_money,borrow_food_proportion,reduced_food_children,reduced_food_proportion,malnutrition_severity,nutrition_access,shelter_type,no_shelter_open,shelter_damage,shelter_destroyed,shelter_repair,shelter_evicted,heating_source,nfi_market,health_functioning_access,health_closed,meds_access,birth_hospital,death_cause,more_ppl_died,edu_children,rel_school,edu_boys,edu_girls,children_removed,water_source,water_source_damage,water_access,reason_water_needs,soap_access,open_defecation,waste_disposal,safety_rating,adult_incidents,adult_incidents/verbal_threat,adult_incidents/assault_no_weapon,adult_incidents/assault_weapon,adult_incidents/hinder_move,adult_incidents/forced_work,adult_incidents/forced_detained,adult_incidents/forced_recruitment,adult_incidents/none,adult_incidents/dont_know,child_incidents,child_incidents/verbal_threat,child_incidents/assault_no_weapon,child_incidents/assault_weapon,child_incidents/hinder_move,child_incidents/forced_work,child_incidents/forced_detained,child_incidents/forced_recruitment,child_incidents/none,child_incidents/dont_know,other_incidents,civil_justice,boys_marriage,girls_marriage,explosive_hazards,explosive_impact,explosive_impact/constrain_service_access,explosive_impact/constrain_playing_access,explosive_impact/livelihood_income,explosive_impact/psych_wellbeing,explosive_impact/death_disability,explosive_impact/none,explosive_impact/dont_know,phys_injury_conflict,phys_injury_disaster,boys_work_no_school,girls_work_no_school,forced_leave,have_tazkira,men_tazkira,_id,_uuid,_submission_time,_validation_status,_index,enumerator_id_final,
2019-08-24T09:26:43.779+04:30,2019-08-24T10:51:43.181+04:30,24/08/2019,3.55911E+14,,5,yes,sector_education,uruzgan,tirinkot,tirinkot,sagiy,tirinkot_tirinkot_sagiy,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_less_produce,ag_impact_half,yes,yes,yes,yes,assistance_food,1,0,0,0,0,0,0,info_within_comm,connect_never,account_none,no,road_blocked,access_half_day,needs_food needs_water needs_protection,0,1,0,0,0,1,0,0,1,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,yes,yes_both,20_50_hh,very_few,yes,heating_dung,no,no,yes,meds_expensive,no,conflict_cause,yes,no,no,no,no,no,protected_well,damage_conflict,very_few,water_not_functioning,no,yes,street_open_space,poor,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,verbal_threat assault_no_weapon assault_weapon hinder_move,1,1,1,1,0,0,0,0,0,targeting_women,no,yes,yes,yes,constrain_service_access constrain_playing_access livelihood_income,1,1,1,0,0,0,0,yes,,yes,yes,yes,yes,account_more_half,65613918,fab9937e-367a-4b71-a824-6ddac182ed05,2019-08-24T13:22:06,,956,uruzgan_5,
2019-08-24T10:52:01.784+04:30,2019-08-24T11:49:40.178+04:30,24/08/2019,3.55911E+14,,5,yes,sector_village_admin,uruzgan,tirinkot,tirinkot,tirinkot,tirinkot_tirinkot_tirinkot,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,yes,yes,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_less_produce,ag_impact_half,yes,yes,yes,yes,assistance_shelter,0,1,0,0,0,0,0,info_within_comm,connect_24h,account_very_few,yes,,access_2h,needs_health needs_water needs_protection,0,0,1,0,0,1,0,0,1,0,0,0,0,yes,,yes,yes,half,yes,half,malnour_very_few,yes,shelter_bricks,yes,yes_both,20_50_hh,very_few,yes,heating_wood,yes,yes,yes,meds_access,yes,conflict_cause,no,yes,yes,yes,yes,yes,pump_private,damage_conflict,very_few,water_not_functioning,yes,yes,street_open_space,good,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,yes,yes,yes,yes,constrain_service_access constrain_playing_access livelihood_income,1,1,1,0,0,0,0,yes,,yes,yes,yes,yes,account_more_half,65613965,a3215621-0517-4bb8-a1f2-b8bd8f037d7b,2019-08-24T13:22:58,,957,uruzgan_5,
2019-08-24T13:23:18.427+04:30,2019-08-24T16:37:41.893+04:30,24/08/2019,3.55911E+14,,5,yes,sector_education,uruzgan,tirinkot,tirinkot,foti_ghalachah,tirinkot_tirinkot_foti_ghalachah,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,yes,yes,activityt_small_business,,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,1,0,0,livestock_less_produce,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_dont_know,connect_24h,account_very_few,no,no_road,access_2h,needs_health needs_water needs_protection,0,0,1,0,0,1,0,0,1,0,0,0,0,no,hunger_bad,no,yes,half,yes,half,malnour_very_few,no_too_far,shelter_bricks,yes,yes_both,20_50_hh,very_few,yes,heating_wood,no,no,yes,meds_expensive,no,conflict_cause,no,no,yes,no,no,no,pump_private,damage_conflict,very_few,water_not_functioning,yes,yes,street_open_space,good,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,verbal_threat assault_no_weapon,1,1,0,0,0,0,0,0,0,targeting_women,yes,no,yes,no,,,,,,,,,yes,,yes,yes,yes,yes,account_more_half,65614086,27751daf-558a-48ce-a169-7f5bb769367a,2019-08-24T13:24:02,,958,uruzgan_5,
2019-08-22T14:10:43.257+04:30,2019-08-22T14:50:22.743+04:30,22/08/2019,3.59535E+14,,6,yes,sector_ag_livestock,uruzgan,shahid_e_hassas,houchi,batoo,shahid_e_hassas_houchi_batoo,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_50_100_hh,yes,yes,activity_ag,yes,,yes_ag_impact ,0,1,0,0,0,0,,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,no,no_road,access_2h,needs_shelter needs_food needs_documents,1,1,0,0,0,0,0,1,0,0,0,0,0,no,hunger_bad,no,yes,half,no,,malnour_very_few,yes,shelter_bricks,dont_know,yes_conflict,50_100_hh,half,no,heating_waste,no,yes,yes,meds_expensive,no,conflict_cause,no,yes,no,yes,no,yes,sfc_water,damage_conflict,half,water_not_functioning,no,yes,street_open_space,very_poor,assault_weapon,0,0,1,0,0,0,0,0,0,none,0,0,0,0,0,0,0,1,0,none,yes,yes,yes,yes,death_disability,0,0,0,0,1,0,0,yes,,yes,yes,yes,yes,account_more_half,65618599,4b503c19-f2f8-4faf-a961-8f2c2f90b706,2019-08-24T14:51:49,,962,uruzgan_6,
2019-08-22T16:50:16.038+04:30,2019-08-22T17:41:55.380+04:30,22/08/2019,3.59535E+14,,6,yes,sector_ag_livestock,uruzgan,shahid_e_hassas,houchi,hoshi,shahid_e_hassas_houchi_hoshi,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict,1,0,0,0,0,0,0,yes,displ_50_100_hh,yes,yes,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_died,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,no,no_road,access_2h,needs_shelter needs_food needs_water,1,1,0,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,very_few,malnour_less_half,yes,shelter_bricks,dont_know,yes_conflict,50_100_hh,very_few,yes,heating_wood,yes,yes,yes,meds_access,yes,conflict_cause,no,yes,no,yes,yes,yes,protected_well,damage_conflict,very_few,water_too_far,yes,yes,street_open_space,very_poor,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,yes,yes,yes,yes,death_disability,0,0,0,0,1,0,0,yes,,yes,yes,yes,yes,account_more_half,65618605,ff26ff93-35f9-479c-845d-7cdc0ace4e52,2019-08-24T14:51:54,,963,uruzgan_6,
2019-08-24T12:20:45.828+04:30,2019-08-24T13:03:30.461+04:30,24/08/2019,3.59535E+14,,6,yes,sector_ag_livestock,uruzgan,shahid_e_hassas,karizak,karaizak,shahid_e_hassas_karizak_karaizak,face_to_face,yes,,,,events_active_conflict events_drought,1,0,0,0,1,0,0,events_active_conflict events_drought,1,0,0,0,1,0,0,yes,displ_20_50_hh,yes,yes,activity_ag,yes,,yes_ag_impact yes_income_impact ,0,1,1,0,0,0,,ag_impact_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,no,no_road,access_2h,needs_shelter needs_food needs_water,1,1,0,0,0,1,0,0,0,0,0,0,0,no,hunger_bad,yes,yes,half,yes,very_few,malnour_very_few,yes,shelter_bricks,yes,yes_conflict,50_100_hh,very_few,no,heating_wood,yes,yes,yes,meds_access,no,conflict_cause,no,yes,no,yes,no,no,protected_well,damage_conflict,very_few,water_not_functioning,yes,yes,street_open_space,very_poor,none,0,0,0,0,0,0,0,1,0,none,0,0,0,0,0,0,0,1,0,none,yes,yes,yes,no,,,,,,,,,yes,,yes,yes,no,yes,account_more_half,65618652,86df96c9-8c07-4536-a6fb-6c47385553be,2019-08-24T14:52:29,,971,uruzgan_6,
2019-08-22T19:48:12.094+04:30,2019-08-22T20:29:06.468+04:30,22/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,khakiran_bazar,rahmt_kalay,kakar_khakiran_bazar_rahmt_kalay,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_very_few,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,no,hunger_no,no,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,yes,no,no,meds_expensive,no,disaster_cause,no,no,no,no,no,no,unprotected_well,damage_disaster,very_few,water_too_far,yes,yes,street_open_space,okay,verbal_threat assault_no_weapon forced_work forced_detained,1,1,0,0,1,1,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work forced_detained,1,1,0,1,1,1,0,0,0,none,no,yes,yes,no,,,,,,,,,no,yes,yes,yes,no,no,account_very_few,65467332,f889f0ba-4db1-484c-b181-d8d9f7c5357b,2019-08-22T16:02:41,,39,zabul_1,
2019-08-22T18:12:01.897+04:30,2019-08-22T18:49:05.780+04:30,22/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,khakiran_bazaar,da_narnjo_kalay,kakar_khakiran_bazaar_da_narnjo_kalay,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_no,no,yes,very_few,yes,half,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,yes,no,no,meds_expensive,no,disease_cause,no,no,yes,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,no,yes,street_open_space,okay,verbal_threat hinder_move forced_detained,1,0,0,1,0,1,0,0,0,verbal_threat hinder_move forced_work forced_detained,1,0,0,1,1,1,0,0,0,none,no,yes,yes,yes,constrain_playing_access psych_wellbeing,0,1,0,1,0,0,0,yes,yes,yes,yes,no,no,account_very_few,65467319,005d2fc3-9cbe-49dd-82e5-c4516b64b274,2019-08-22T16:02:37,,40,zabul_1,
2019-08-22T17:04:01.342+04:30,2019-08-22T17:34:48.145+04:30,22/08/2019,3.52455E+14,,1,yes,sector_education,zabul,kakar,khakiran_bazar,sha_allam_kalay,kakar_khakiran_bazar_sha_allam_kalay,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,no,hunger_bad,no,yes,very_few,yes,very_few,malnour_more_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,yes,yes,no,meds_access,no,disaster_cause,no,no,yes,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,no,no,street_open_space,okay,verbal_threat hinder_move forced_detained,1,0,0,1,0,1,0,0,0,verbal_threat hinder_move forced_recruitment,1,0,0,1,0,0,1,0,0,none,no,yes,yes,yes,constrain_playing_access psych_wellbeing,0,1,0,1,0,0,0,yes,yes,yes,yes,no,no,account_very_few,65467308,c59b5d2e-2c15-475c-a0af-a16812e82d0e,2019-08-22T16:02:34,,41,zabul_1,
2019-08-22T15:46:46.863+04:30,2019-08-22T16:23:17.908+04:30,22/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,khakiran_bazar,muhammad_zai,kakar_khakiran_bazar_muhammad_zai,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_seeds needs_education,0,0,1,1,0,0,0,0,0,1,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_more_half,no_not_accessible,shelter_bricks,yes,yes_disaster,less_20_hh,very_few,yes,heating_wood,no,no,no,meds_expensive,no,natural_cause,no,no,yes,no,no,yes,unprotected_well,damage_disaster,very_few,water_points_amount,no,yes,street_open_space,okay,verbal_threat forced_detained,1,0,0,0,0,1,0,0,0,verbal_threat hinder_move forced_work forced_recruitment,1,0,0,1,1,0,1,0,0,none,no,yes,yes,no,,,,,,,,,yes,yes,yes,yes,yes,no,account_very_few,65467287,e5249a89-d16f-4937-a3b6-0f81206c78dd,2019-08-22T16:02:29,,42,zabul_1,
2019-08-22T13:31:10.473+04:30,2019-08-22T14:09:35.219+04:30,22/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,sarband_bazar,shamali_mama_khel,kakar_sarband_bazar_shamali_mama_khel,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_never,account_none,yes,,access_half_day,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,yes,,yes,yes,very_few,yes,very_few,malnour_more_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,no,no,meds_expensive,no,disaster_cause,yes,no,yes,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,yes,yes,street_open_space,good,hinder_move,0,0,0,1,0,0,0,0,0,verbal_threat forced_detained,1,0,0,0,0,1,0,0,0,none,no,yes,yes,yes,constrain_service_access constrain_playing_access psych_wellbeing,1,1,0,1,0,0,0,no,yes,yes,yes,no,no,account_very_few,65467258,4436976d-6f6f-4401-bb11-11c4b6c86f20,2019-08-22T16:02:22,,43,zabul_1,
2019-08-22T11:08:03.769+04:30,2019-08-22T11:50:50.748+04:30,22/08/2019,3.52455E+14,,1,yes,sector_education,zabul,kakar,khakiran_bazar,anar_kalqy,kakar_khakiran_bazar_anar_kalqy,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,yes,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,no,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_small,no,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,yes,yes_disaster,less_20_hh,very_few,no,heating_wood,yes,yes,yes,meds_access,no,natural_cause,yes,yes,no,yes,no,yes,unprotected_well,damage_disaster,very_few,water_too_far,yes,yes,street_open_space,good,verbal_threat,1,0,0,0,0,0,0,0,0,verbal_threat,1,0,0,0,0,0,0,0,0,none,no,yes,yes,no,,,,,,,,,yes,yes,yes,no,no,no,account_half,65467224,dfc1c42e-000c-4e31-83de-4d327b3a27bc,2019-08-22T16:02:11,,44,zabul_1,
2019-08-24T13:10:54.624+04:30,2019-08-24T13:48:09.923+04:30,24/08/2019,3.52455E+14,,1,yes,sector_village_admin,zabul,kakar,khakiran_bazar,mangal_khan,kakar_khakiran_bazar_mangal_khan,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_2h,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_very_few,no_too_expensive,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_wood,yes,no,no,meds_expensive,no,disaster_cause,no,no,no,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,yes,no,street_open_space,good,verbal_threat hinder_move forced_detained forced_recruitment,1,0,0,1,0,1,1,0,0,verbal_threat assault_no_weapon hinder_move forced_work forced_detained forced_recruitment,1,1,0,1,1,1,1,0,0,none,no,yes,yes,yes,constrain_playing_access livelihood_income psych_wellbeing,0,1,1,1,0,0,0,no,yes,yes,yes,no,yes,account_half,65619429,27a66c0a-2725-4847-b6c2-5be84814b347,2019-08-24T15:07:02,,973,zabul_1,
2019-08-24T15:09:04.103+04:30,2019-08-24T15:44:01.921+04:30,24/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,sarband_bazar,sorkh_joi,kakar_sarband_bazar_sorkh_joi,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,yes,displ_few,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_days,account_none,yes,,access_half_day,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,no,no,meds_not_available,no,disaster_cause,no,no,no,no,no,no,unprotected_well,damage_disaster,very_few,water_too_far,yes,yes,street_open_space,good,verbal_threat hinder_move forced_work forced_detained,1,0,0,1,1,1,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work forced_detained forced_recruitment,1,1,0,1,1,1,1,0,0,none,no,yes,yes,no,,,,,,,,,no,yes,yes,yes,no,no,account_half,65619436,c1bf569f-ab76-4ca7-98b3-f5acee50a0e1,2019-08-24T15:07:05,,974,zabul_1,
2019-08-24T16:52:06.088+04:30,2019-08-24T17:30:39.453+04:30,24/08/2019,3.52455E+14,,1,yes,sector_education,zabul,kakar,sarband_bazar,khak_khana,kakar_sarband_bazar_khak_khana,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_ill,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_half_day,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,no,yes,half,yes,half,malnour_less_half,no_too_far,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,no,no,meds_not_available,no,disaster_cause,yes,no,no,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,no,yes,street_open_space,okay,verbal_threat hinder_move forced_work forced_detained,1,0,0,1,1,1,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work forced_detained forced_recruitment,1,1,0,1,1,1,1,0,0,none,no,yes,yes,no,,,,,,,,,no,yes,yes,yes,no,no,account_half,65619442,e42487de-c352-4f66-8ad9-1c9f81394c6c,2019-08-24T15:07:10,,975,zabul_1,
2019-08-24T17:57:01.630+04:30,2019-08-24T18:39:50.655+04:30,24/08/2019,3.52455E+14,,1,yes,sector_ag_livestock,zabul,kakar,sarband_bazar,jonobi_mama_khel,kakar_sarband_bazar_jonobi_mama_khel,face_to_face,yes,,,,events_active_conflict events_flood events_avalanche_snowfall events_drought,1,0,1,1,1,0,0,events_active_conflict events_flood events_drought,1,0,1,0,1,0,0,no,,no,no,activity_ag,no,,yes_livestock_impact yes_ag_impact yes_income_impact,1,1,1,0,0,0,livestock_less_produce,ag_impact_less_half,yes,yes,yes,no,,,,,,,,,info_within_comm,connect_few_hrs,account_none,yes,,access_half_day,needs_health needs_water needs_education,0,0,1,0,0,1,0,0,0,1,0,0,0,yes,,no,yes,very_few,yes,very_few,malnour_less_half,no_not_accessible,shelter_bricks,no,yes_disaster,less_20_hh,very_few,no,heating_dung,yes,no,no,meds_expensive,no,disaster_cause,no,no,no,no,no,no,unprotected_well,damage_disaster,very_few,water_points_amount,yes,no,street_open_space,okay,verbal_threat hinder_move forced_work forced_detained,1,0,0,1,1,1,0,0,0,verbal_threat assault_no_weapon hinder_move forced_work forced_detained forced_recruitment,1,1,0,1,1,1,1,0,0,none,no,yes,yes,no,,,,,,,,,no,yes,yes,yes,no,no,account_half,65619449,427007fc-8104-4c5c-bf42-cd3d5932d306,2019-08-24T15:07:14,,976,zabul_1,
2019-08-22T17:49:52.803+04:30,2019-08-22T18:27:07.143+04:30,22/08/2019,3.57002E+14,,2,yes,sector_village_admin,zabul,arghandab_zabul,akhtar_&_sardeh,nik_name,arghandab_zabul_akhtar_&_sardeh_nik_name,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_livestock,,yes,yes_livestock_impact yes_income_impact,1,0,1,0,0,0,livestock_ill,,yes,no_answer,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_day,needs_health needsd_hygiene needs_protection,0,0,1,0,0,0,1,0,1,0,0,0,0,no,hunger_no,yes,yes,very_few,no_answer,,malnour_very_few,no_too_expensive,shelter_bricks,no,yes_disaster,20_50_hh,almost_all,no,heating_wood,no,yes,no,meds_dont_know,no,conflict_cause,yes,no,no,no_answer,no,no_answer,sfc_water,damage_dont_know,almost_all,water_none,yes,yes,hh_pit,okay,assault_no_weapon forced_work,0,1,0,0,1,0,0,0,0,dont_know,0,0,0,0,0,0,0,0,1,none,yes,yes,yes,no,,,,,,,,,,,yes,no,no,yes,account_more_half,65459034,46eca39f-5c0b-4da7-8f64-b66d342205ce,2019-08-22T15:04:23,,35,zabul_2,
2019-08-22T16:02:55.732+04:30,2019-08-22T16:46:54.042+04:30,22/08/2019,3.57002E+14,,2,yes,sector_education,zabul,arghandab_zabul,akhtar_&_sardeh,shamali_sardara,arghandab_zabul_akhtar_&_sardeh_shamali_sardara,face_to_face,yes,,,,events_drought,0,0,0,0,1,0,0,events_drought,0,0,0,0,1,0,0,no,,no,no,activity_ag,yes,,yes_livestock_impact yes_ag_impact,1,1,0,0,0,0,livestock_less_produce,ag_impact_less_half,no,no,yes,no,,,,,,,,,info_within_comm,connect_never,account_very_few,yes,,access_half_day,needs_food needs_health needs_education,0,1,1,0,0,0,0,0,0,1,0,0,0,no,hunger_no,no,no,,no,,malnour_very_few,no_not_accessible,shelter_bricks,no,yes_disaster,less_20_hh,almost_all,no,heating_wood,no,no,yes,meds_not_available,no,conflict_cause,yes,yes,no,yes,no,no,sfc_water,damage_none,half,water_none,yes,yes,burning,okay,assault_no_weapon,0,1,0,0,0,0,0,0,0,verbal_threat hinder_move,1,0,0,1,0,0,0,0,0,none,no,yes,yes,no,,,,,,,,,,,yes,no,yes,yes,account_half,65459016,b4b74a87-1b9c-4578-b194-f5a6e13d0448,2019-08-22T15:04:16,,36,zabul_2,
